id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,forkedFrom,listedAt,pool2,audit
244,WePiggy,0x4C78015679FabE22F6e02Ce8102AFbF7d93794eA,WPC,https://www.wepiggy.com/,"WePiggy is an open source, non-custodial crypto asset lending market protocol.
",Multi-Chain,https://icons.llama.fi/wepiggy.png,2,,,,Lending,"['Optimism', 'OKExChain', 'Binance', 'Ethereum', 'Heco', 'Polygon', 'Arbitrum']",wepiggy.js,wepiggydotcom,['https://github.com/WePiggy/wepiggy-contracts/tree/master/docs/audits'],['Chainlink'],wepiggy,57789367.33823643,"{'Optimism': 3071418.6785507477, 'OKExChain': 11154862.546713289, 'Binance': 6648387.7216315195, 'Ethereum': 26597175.810081687, 'Heco': 1334866.975336488, 'Polygon': 1489159.4267068477, 'Arbitrum': 7495176.031921622}",-0.37847341105866406,-7.458062353100701,-2.4100553926449777,,,,,,,
836,CronaSwap,cronos:0xadbd1231fb360047525BEdF962581F3eee7b49fe,CRONA,https://app.cronaswap.org,CronaSwap is a decentralized exchange platform for swapping ERC-20 tokens on the Cronos Chain network.,Cronos,https://icons.llama.fi/cronaswap.png,3,,,,Dexes,['Cronos'],cronaswap/index.js,cronaswap,,,cronaswap,57297079.556345925,"{'Cronos': 57297079.556345925, 'Cronos-staking': 3820077.432997678, 'staking': 3820077.432997678}",0.3019910017679308,,66.08234749627618,3820077.432997678,,,['PancakeSwap'],1636768562.0,,
463,Gro,0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7,GRO,https://www.gro.xyz,"Gro protocol is a stablecoin yield aggregator that tranches risk and yield. The first two products built on it are the PWRD stablecoin with deposit protection and yield, and Vault with leveraged stablecoin yields.",Ethereum,https://icons.llama.fi/gro.png,2,,gro-dao-token,,Yield,['Ethereum'],groprotocol/index.js,groprotocol,['https://docs.gro.xyz/gro-docs/how-it-works/security-and-audits/audits'],,gro,55184279.139069065,"{'Ethereum': 55184279.139069065, 'pool2': 10528981.406824773, 'Ethereum-staking': 7806377.6669270815, 'staking': 7806377.6669270815, 'Ethereum-pool2': 10528981.406824773}",0.1322860333748963,-1.43787750102247,-10.794199950822787,7806377.6669270815,734818638.0,28206997.0,,,10528981.406824773,
453,Wild Credit,0x08a75dbc7167714ceac1a8e43a8d643a4edd625a,WILD,https://wild.credit,Wild is a permissionless lending protocol featuring isolated lending pairs.,Ethereum,https://icons.llama.fi/wild-credit.png,2,,wild-credit,10998,Lending,['Ethereum'],wildcredit/index.js,WildCredit,['https://code423n4.com/reports/2021-07-wildcredit/'],['Chainlink'],wild-credit,53091945.68161273,{'Ethereum': 53091945.68161273},0.00523603893316249,-6.062246749148272,-5.173425497739004,,,8246811.0,,,,
752,Nexus Protocol,terra:terra12897djskt9rge8dtmm86w654g7kzckkd698608,PSI,https://nexusprotocol.app,"Nexus removes the complexity of advanced yield farming strategies to deliver optimized, sustainable yield for users",Terra,https://icons.llama.fi/nexus-protocol.jpg,2,,nexus-governance-token,,Yield,['Terra'],nexus-protocol/index.js,NexusProtocol,['https://github.com/HalbornSecurity/PublicReports/blob/master/CosmWasm%20Smart%20Contract%20Audits/Nexus_Protocol_CosmWasm_Smart_Contract_Security_Audit_Report_Halborn%20v1.1.pdf'],,nexus-protocol,52087133.1161692,{'Terra': 52087133.1161692},1.5898407599112403,-10.281006212183925,,,796590724.0,0.0,,1635878160.0,,
713,Polkaswap,,PSWAP,https://polkaswap.io,Polkaswap is a DEX built on SORA network,Sora,https://icons.llama.fi/polkaswap.png,0,,polkaswap,1101,Dexes,['Sora'],sora.js,polkaswap,,,polkaswap,51973629.96882115,{'Sora': 51973629.96882115},0.0,0.0,0.0,,355112031.0,129423321.0,,1635262454.0,,
623,Composable Finance,-,LAYR,https://www.composable.finance,Composable is a hyper liquidity infrastructure layer for DeFi assets powered by Layer 2 Ethereum and Polkadot.,Multi-Chain,https://icons.llama.fi/composable-finance.jpg,0,,,,Assets,"['Ethereum', 'Polygon', 'Arbitrum']",composable/index.js,ComposableFin,,,composable-finance,51038570.37326356,"{'Ethereum': 49520426.37397831, 'Polygon': 550833.121184173, 'Arbitrum': 967310.8781010754}",-0.0058775621087931995,-0.08027152766220524,-0.7983511172872682,,,,,,,
141,UMA Protocol,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,UMA,https://umaproject.org/,A Protocol for Building Synthetic Assets,Ethereum,https://icons.llama.fi/uma-protocol.png,2,,uma,5617,Derivatives,['Ethereum'],uma/index.js,UMAprotocol,['https://blog.openzeppelin.com/uma-audit-phase-2/'],,uma-protocol,50832566.131184235,{'Ethereum': 50832566.131184235},-1.274061648321421,-6.676477577315524,-12.561950319976773,,1393823178.0,843680745.0,,,,
917,Pacoca,bsc:0x55671114d774ee99d653d6c12460c780a67f1d18,PACOCA,https://pacoca.io,"Paçoca is a portfolio manager where users can track their DeFi assets, invest in smart vaults with compounding yields, and trade tokens at the best rates using the decentralized exchange aggregator.",Binance,https://icons.llama.fi/pacoca.jpg,2,,pacoca,10522,Yield,['Binance'],pacoca/index.js,pacoca_io,"['https://www.certik.com/projects/pacoca', 'https://app.inspex.co/library/pacoca#?scope=pacoca-sweetvaults']",,pacoca,48525913.75,{'Binance': 48567709.01},-0.728479630050586,-9.313559194085897,,,27877130.0,15514036.0,,1637892027.0,,
332,Bao Finance,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,BAO,https://www.bao.finance/,"Bao Finance is like a combination of SNX and Aave, but use LP tokens for collateral. Rather than re-invent the wheel, Bao will create new features for existing DeFi protocols. The BAO token acts as a governance token for the fully community run project. It is also backed by the insurance fund where all Bao fees go.",Multi-Chain,https://icons.llama.fi/bao-finance.png,0,,bao-finance,8168,Yield,"['Ethereum', 'xDai']",bao/index.js,BaoFinance,,,bao-finance,48410320.96135386,"{'Ethereum': 46474430.12944324, 'xDai': 1935890.8319106647}",0.7155966996083691,,-6.403363302225145,,1078530058.0,83943793.0,"['Synthetix', 'BalancerLabs']",,,
331,MoneyOnChain,rsk:0x9AC7fE28967B30E3A4e6e03286d715b42B453D10,MOC,https://moneyonchain.com/,"Money On Chain is a self-contained DeFi protocol (a stablecoin, HODL token, leveraging mechanism, and more) which empowers Bitcoiners to improve performance of their assets while also retaining full control of their private keys.",RSK,https://icons.llama.fi/moneyonchain.jpg,2,,,,Minting,['RSK'],moneyonchain.js,moneyonchainok,['https://github.com/money-on-chain/Audits'],,moneyonchain,48339659.64,{'RSK': 48339659.64},0.16815388246330087,-5.129655731878401,,,,,,,,
251,Mimo Defi,0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,MIMO,https://mimo.capital,The Mimo protocol is a decentralized price-stable token issuance protocol on the Ethereum blockchain,Ethereum,https://icons.llama.fi/mimo-defi.jpg,2,,mimo-parallel-governance-token,10831,Lending,['Ethereum'],mimo/index.js,mimodefi,['https://certificate.quantstamp.com/full/ten-x-titan'],,mimo-defi,47448475.70600412,{'Ethereum': 47448475.70600412},0.0,-6.036763149899997,-5.771131527910427,,,72989161.0,,,,
343,Impermax Finance,0x7b35ce522cb72e4077baeb96cb923a5529764a00,IMX,https://impermax.finance/,Impermax is a DeFi ecosystem that enables liquidity providers to leverage their LP tokens,Multi-Chain,https://icons.llama.fi/impermax-finance.jpg,0,,impermax,9532,Yield,"['Ethereum', 'Avalanche', 'Polygon', 'Arbitrum']",impermax/index.js,ImpermaxFinance,['https://github.com/Impermax-Finance/impermax-x-uniswapv2-core/tree/main/audit'],['Chainlink'],impermax-finance,46981320.93826463,"{'Ethereum': 4829414.78333375, 'Avalanche': 11100680.172807254, 'Polygon': 15730468.408433, 'Arbitrum': 15320756.08552592}",0.07582252070245943,-5.4110886129970055,,,,8464715.0,,,,
488,Ubeswap,celo:0x00Be915B9dCf56a3CBE739D9B9c202ca692409EC,UBE,https://ubeswap.org,Ubeswap is the leading DEX on Celo network!,Celo,https://icons.llama.fi/ubeswap.png,2,,ubeswap,1339,Dexes,['Celo'],ubeswap/index.js,ubeswap,['https://docs.ubeswap.org/code-and-contracts/security#audits'],,ubeswap,46427059.81657758,{'Celo': 46427059.81657758},-0.3214527575117643,-5.490479686491398,,,,17458542.0,,,,
303,ZilSwap,,ZWAP,https://zilswap.io/swap,Decentralised exchange for ZRC2 tokens on Zilliqa.,Zilliqa,https://icons.llama.fi/zilswap.jpg,2,,zilswap,9107,Dexes,['Zilliqa'],zilswap.js,ZilSwap,,,zilswap,46375880.59959563,{'Zilliqa': 46375880.59959563},-0.16103059581325851,-5.751814837975473,-15.696310513323738,,,8665444.0,,,,
805,Snowbank,avax:0x7d1232b90d3f809a54eeaeebc639c62df8a8942f,SB,https://www.snowbank.finance,$SB is a decentralized reserve currency that remains unbound by a peg. Solving liquidity ownership. Vanilla OHM with a twist. Available on #Avalanche,Avalanche,https://icons.llama.fi/snowbank.jpg,0,,snowbank,,Assets,['Avalanche'],snowbank.js,SnowbankDAO,,,snowbank,45597268.59731063,"{'Avalanche-staking': 48847890.83762833, 'Avalanche': 45597268.59731063, 'staking': 48847890.83762833}",0.17886098262411565,-4.745013814589939,-31.173344755603054,48847890.83762833,,82106682.0,['Olympus DAO'],1636385808.0,,
336,Sifchain,0x07bac35846e5ed502aa91adf6a9e7aa210f2dcbe,EROWAN,https://sifchain.finance/,The world’s first omni-chain decentralized exchange.,Sifchain,https://icons.llama.fi/sifchain.png,2,,sifchain,8541,Dexes,['Sifchain'],sifchain.js,sifchain,['https://drive.google.com/drive/u/1/folders/1kkjdpNuRmTjaiIKA6CQISavCvj4Awpbc'],,sifchain,45456488.47,{'Sifchain': 45456488.47},-3.0915327857886012,12.778540814805183,44.89584554608513,,226031989.0,61073015.0,['BalancerLabs'],,,
189,1inch Network,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,https://1inch.io,"The 1inch Network unites decentralized protocols whose synergy enables the most lucrative, fastest and protected operations in the DeFi space.",Ethereum,https://icons.llama.fi/1inch-network.jpg,2,,1inch,8104,Dexes,['Ethereum'],1inch.js,1inchNetwork,['https://help.1inch.io/en/articles/4585088-how-secure-is-1inch'],['Chainlink'],1inch-network,45258062.55550478,{'Ethereum': 45258062.55550478},-0.0022245912275593582,-6.2171453093302205,-33.766374279570385,,5652694356.0,681377092.0,,,,
887,SwapperChan,boba:0xb5cb0975716a4aa6438d3fa02364886e13fd678c,WAIFU,https://swapperchan.com/swap,A DEX haven for Simps to unite in the world of crypto.,Boba,https://icons.llama.fi/swapperchan.jpg,2,,,,Dexes,['Boba'],swapperchan/index.js,SwapperChan,,,swapperchan,44766875.140525,{'Boba': 44766875.140525},-0.5785824562320556,-23.75251643144567,,,,,,1637511326.0,,
573,Liqee,-,LQE,https://liqee.io,"Liqee is the world’s first lending protocol for liquid staking assets (PoS staking tokens, DeFi staking tokens). The protocol also provides tokenization for PoS and mining facilities and PoS validation services across a number of networks",Multi-Chain,https://icons.llama.fi/liqee.jpg,3,,,,Lending,"['Binance', 'Ethereum']",liqee/index.js,liqeeio,,['Chainlink'],liqee,44749375.680835,"{'Binance': 41846403.386468, 'Ethereum': 2954409.202069}",-0.1838718026033206,-6.196002360592729,6.431587507835232,,,,['dForce'],,,
509,Tinlake,-,-,https://tinlake.centrifuge.io,Tinlake is an open market place of real-world asset pools. Investments earn rewards in CFG token.,Ethereum,https://icons.llama.fi/tinlake.png,2,,,,Yield,['Ethereum'],tinlake/index.js,centrifuge,['https://github.com/centrifuge/security/blob/master/audits/tinlake/LA-Tinlake-Audit-v0.3.0.pdf'],,tinlake,44360032.556481995,{'Ethereum': 44360032.556481995},0.0,-0.012619405953657292,-1.7128535491410304,,,,,,,
832,Hector DAO,fantom:0x5C4FDfc5233f935f20D2aDbA572F770c2E377Ab0,HEC,https://hectordao.com,Hector is a decentralized storage protocol based on the HEC token – collateralized and backed by the Hector DAO. HEC will be the reserve currency on/of Fantom.,Fantom,https://icons.llama.fi/hector-dao.png,0,,hector-dao,13881,Dexes,['Fantom'],hector/index.js,HectorDAO_HEC,,,hector-dao,44157430.2910404,"{'Fantom-staking': 103964231.87718989, 'staking': 103964231.87718989, 'Fantom': 44157430.2910404}",0.4998015538387932,6.058437821867898,,103964231.87718989,206139292.0,0.0,['Olympus DAO'],1636755480.0,,
296,Zookeeper,wan:0x6e11655d6ab3781c6613db8cb1bc3dee9a7e111f,ZOO,https://www.zookeeper.finance/,"ZooKeeper brings you a brand new and exciting farming experience, enabling you to enjoy higher rewards and more interesting NFT gameplay and use cases on Wanchain",Wanchain,https://icons.llama.fi/zookeeper.png,0,,zookeeper,9488,Yield,['Wanchain'],zookeeper.js,ZooFarming,['https://github.com/ZooFarming/Audit'],,zookeeper,44011524.523410864,{'Wanchain': 44011524.523410864},0.9672931240665434,-6.714738164536058,3.5862302315741204,,30880263.0,15036791.0,,,,
721,Tracer,arbitrum:0xa72159fc390f0e3c6d415e658264c7c4051e9b87,TCR,https://tracer.finance,"Tracer is an open-source, smart contract protocol for derivatives.",Arbitrum,https://icons.llama.fi/tracer.png,2,,tracer-dao,12341,Minting,['Arbitrum'],tracerdao/index.js,TracerDAO,['https://tracer.finance/radar/sigma-prime-audit-response'],,tracer,43440547.86552,{'Arbitrum': 43440547.86552},0.20941845112329815,-1.886722101763425,-2.20134664104215,,270754818.0,37889148.0,,1635464348.0,,
354,InsurAce,0x544c42fbb96b39b21df61cf322b5edc285ee7429,INSUR,https://www.insurace.io,"InsurAce is a leading decentralised insurance protocol, providing reliable, robust and secure insurance services to DeFi users, allowing them to secure their investment funds against various risks. Being the 1st in the industry to offer cross-chain portfolio-based covers, InsurAce enables users to get unbeatable low premium. Users can also get sustainable investment returns through InsurAce’s investment portal and gain rewards though the mining program. InsurAce has a live product launched on Ethereum in April 2021 and have built a full-spectrum cross-chain insurance product line, covering protocols, CEX and IDO platform running on Ethereum, Solana, BSC, Heco, Polygon, Fantom and more in the future.",Multi-Chain,https://icons.llama.fi/insurace.jpg,2,,insurace,8799,Insurance,"['Binance', 'Ethereum', 'Polygon', 'Avalanche']",insurace/index.js,InsurAce_io,"['https://files.insurace.io/public/security/InsurAce-DeFi%20Smart%20Contract%20Security%20Audit%20Report.pdf', 'https://files.insurace.io/public/security/InsurAcePeckShieldAuditReport.pdf']",,insurace,42266474.494676806,"{'Binance': 11390226.537407625, 'Ethereum': 9930940.514181798, 'Polygon': 11707021.692262601, 'Avalanche': 9238285.750824781}",0.017467904222527864,-3.7853476419416836,0.40514694627628955,,138391110.0,21164135.0,,,,
223,DerivaDEX,0x3a880652f47bfaa771908c07dd8673a787daed3a,DDX,http://derivadex.com,"The next generation of derivatives trading.  
",Ethereum,https://icons.llama.fi/derivadex.jpg,2,,derivadao,7228,Dexes,['Ethereum'],derivadex/index.js,DDX_official,['https://certificate.quantstamp.com/full/deriva-dex'],,derivadex,42143038.261836454,{'Ethereum': 42143038.261836454},0.0011850577475058799,0.05915750922305563,3.1103498316495717,,508146076.0,132599010.0,,,,
888,Revault,bsc:0x4fdd92bd67acf0676bfc45ab7168b3996f7b4a3b,REVA,https://www.revault.network/,"Revault aims to become the Google search of Defi. Revault was born to solve the two major pains in Defi - finding the right place (including risk) to invest your assets, and maintaining that position to always be on optimum.",Binance,https://icons.llama.fi/revault.jpg,2,,revault-network,12754,Yield,['Binance'],revault/index.js,revaultnetwork,"['https://paladinsec.co/projects/revault-network/', 'https://www.certik.org/projects/revault']",,revault,42024739.83483459,{'Binance': 42024739.83483459},-4.722687500873391,-9.04211661220404,,,116990680.0,14036281.0,,1637556774.0,,
492,Moonpot,bsc:0x3Fcca8648651E5b974DD6d3e50F61567779772A8,POTS,https://play.moonpot.com,"Win-Win Prize Pots on Binance Smart Chain. Earn interest, win big crypto prizes, and always keep your deposit. Powered by Beefy Finance",Binance,https://icons.llama.fi/moonpot.svg,0,,moonpot,11242,Yield,['Binance'],moonpot/index.js,moonpotdotcom,,,moonpot,41997016.29682751,{'Binance': 41997016.29682751},-0.7668104655195549,-5.0933675922407815,-11.685714690144039,,24399457.0,0.0,,,,
186,WanSwap Dex,wan:0x8b9f9f4aa70b1b0d586be8adfb19c1ac38e05e9a,WASP,https://wanswap.finance/,WanSwap is an innovative crosschain automatic market making (AMM) decentralized exchange (DEX) based on Wanchain.,Wanchain,https://icons.llama.fi/wanswap-dex.jpg,2,,wanswap,1267,Dexes,['Wanchain'],wanswap.js,wanswap,['https://docs.wanswap.finance/audit'],,wanswap-dex,41442890.69,{'Wanchain': 41442890.69},0.42183949888665495,-5.665091345336421,2.613946579368303,,,9273009.0,,,,
613,Swop,waves:Ehie5xYpeN8op1Cctc6aGUrqx8jq3jtf1DSjXDbfm7aT,SWOP,https://swop.fi,Swop Fi is a service featuring functionality for instant exchange of cryptocurrencies and investing assets in order to receive passive income.,Waves,https://icons.llama.fi/swop.png,2,,swop,8732,Dexes,['Waves'],swop/index.js,Swopfi,"['https://backend.swop.fi/files/en/deemru.pdf', 'https://backend.swop.fi/files/en/fairyproof.pdf']",,swop,41346991.399595,{'Waves': 41346991.399595},-0.015633025451052163,-12.096150749858325,-20.49659633577737,,,13564445.0,,,,
910,Golff Protocol,0x488e0369f9bc5c40c002ea7c1fe4fd01a198801c,GOF,https://golff.finance/#/,"Golff is positioned as a one-stop services encrypted bank, committing to creating a light, open and free financial world where everyone can participate.",Multi-Chain,https://icons.llama.fi/golff-protocol.png,2,,golff,7034,Yield,"['Binance', 'Ethereum', 'Heco']",golff-finance/index.js,GolffProtocol,['https://github.com/golfffinance/audit'],,golff-protocol,41195609.20888,"{'pool2': 469766.561715, 'Heco-staking': 10962.464402, 'Binance-pool2': 180976.735941, 'Ethereum-pool2': 100988.370099, 'Binance': 35182108.031718, 'Ethereum': 4091153.071563, 'Binance-staking': 4565.615743, 'Heco': 1922348.105599, 'Ethereum-staking': 89322.994418, 'Heco-pool2': 187801.455675, 'staking': 104851.074563}",-0.23204519288798053,-5.756365061227854,,104851.074563,21624986.0,4410790.0,,1637812811.0,469766.561715,
